HELIUM_000100422_612GNAAXX:7:111:7782:8996#0/1_sub[28..127],1,9850,Cervidae,family,0.98
HELIUM_000100422_612GNAAXX:7:111:9787:3973#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:112:11868:14488#0/1_sub[28..127],1,34878,Cervinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:112:11915:14428#0/1_sub[28..126],1,55153,Sciuridae,family,0.9797979797979798
HELIUM_000100422_612GNAAXX:7:112:13411:15434#0/1_sub[28..126],1,55153,Sciuridae,family,0.9797979797979798
HELIUM_000100422_612GNAAXX:7:112:17475:4684#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:112:19150:16195#0/1_sub[28..127],2,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:112:19590:14731#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:112:2747:10837#0/1_sub[28..126],1,55153,Sciuridae,family,0.9696969696969697
HELIUM_000100422_612GNAAXX:7:112:3342:6479#0/1_sub[28..127],1,34878,Cervinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:112:7054:7828#0/1_sub[28..127],1,9604,Hominidae,family,0.9411764705882353
HELIUM_000100422_612GNAAXX:7:112:7264:14296#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:112:8221:9019#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:113:10194:9404#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:113:12293:15361#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:113:13099:20902#0/1_sub[28..126],1,55153,Sciuridae,family,0.96
HELIUM_000100422_612GNAAXX:7:113:14054:19223#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:113:14098:9096#0/1_sub[28..127],1,9850,Cervidae,family,0.99
HELIUM_000100422_612GNAAXX:7:113:14351:13313#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:113:18143:21104#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.98
HELIUM_000100422_612GNAAXX:7:113:3580:13091#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:113:4017:8699#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
